,product_name_list,price_lst
2582,فرسانا جبنة موزاريلا مبشورة 1 كيلو,43.8
2583,كي دي دي عصير برتقال 1 لتر,6.75
2584,أولكر هالي 26 جرام 20 حبة,15.75
2585,ندى عصير فراولة 300 مل,2.0
2586,الشفاء عسل الغابة السوداء 250 جرام,45.95
2587,سن كولا شراب 250 مل - 24 حبة,23.25
2588,مجدي حمص حب كبير 350 جم,7.5
2589,صنوايت أرز كالروز 1  كيلوجرام,6.95
2590,لانجنيز عسل الزهور البرية 500 مل,39.35
2591,فورنو بونومي بسكويت بالفانيلا والكاكاو 2...,8.25
2592,اورينت جاردن ذرة حبة كاملة 12 اونص,4.25
2593,الرشيدي الميزان مربى الأربع فواكه 340 غ,6.5
2594,الوليمة ستايل أرز مزة بسمتي حبة طويلة 10...,63.75
2595,امريكانا برجر لحم 1 كيلو,28.95
2596,كارفور بيض كبير 6 قطع,12.95
2597,بوك جبنة مثلثات 120 جرام 5 حبات,13.75
2598,العلالي معجون طماطم 130 جرام 8 حبة,15.95
2599,نستله كيت كات شوكولاتة اصبعين وبفر 10.5 ...,1.0
2600,ترولي حلاوة جيلي بطيخ 100 جرام,5.0
2601,داناو عصير بالحليب الخوخ والمشمش 180 مل ...,5.25
2602,نستله كيت كات 4 أصابع 41.5 جرام,46.75
2603,داناو الفيتامينات عصير بالحليب 180 مل &t...,5.25
2604,لانجنيز عسل الغابة السوداء 1000 جم,185.5
2605,امريكانا نجتس دجاج 750 جرام,27.75
2606,اكوا بانا مياه معدنية طبيعية ايطالية 1.5...,53.5
2607,الصافي عصير ليمون 1.5 لتر,7.35
2608,اليوم دجاج مجمد 1000 جرام,12.25
2609,فوليس شرائح ديك رومي مع الزيتون 150 جرام,17.95
2610,جبنة ساينت باولين 340 جرام,32.5
2611,المراعي لبنة فاخرة كاملة الدسم 400  جرام,11.55
2612,المثالي سردين في زيت نباتي 125 جرام,3.75
2613,كلاسنو 3في1 قهوة سريعة التحضير 20 جم - 3...,18.95
2614,تباسكو حلوى القرفة الحارة 142 جرام,32.5
2615,كويكر كوكيز الشوفان بالتفاح والقرفة 9 جر...,0.55
2616,العلالي معكرونة ايطالية 450 جرام,3.95
2617,نادك حليب بالشوكولاته طويل الأجل 200 مل ...,24.5
2618,جرينز جيلي اناناس 80 جم,1.95
2619,كارفور جبنة ماعز 150 جرام,19.95
2620,طماطم عضوي - كرتون 3 كيلو,22.95
2621,المراعي لبنة 430 جرام,8.0
2622,اسناد مسحوق الفلفل 200 جرام,8.75
2623,رحمه زيت زيتون بكر 250 مل,9.5
2624,لواكر ويفر بالفانيلا كيس 200 جرام,15.95
2625,نادك جبنة مثلثات 360 جرام,7.5
2626,كيوي - علبة 1 كيلو,6.95
2627,لونا معجون طماطم 135 جم,1.0
2628,جيشا لحم تونا لايت  90جرام,5.0
2629,المراعي جبنة تشيدر 56 جرام,3.5
2630,جالكسي شوكولاتة بالحليب 40 جرام 4+1 حبة,12.25
2631,الربيع حليب صويا بالشوكولاتة 1 لتر,10.0
2632,كامبفاير مارشميلو عادي نكهات منوعة 300 ج...,14.95
2633,كيندر جوي للأولاد 20 جرام,3.75
2634,الشفاء عسل الغابة السوداء 1 كيلوغرام,138.5
2635,نستله كيت كات شوكولاتة 4 أصابع 41.5 جرام...,2.0
2636,بريزدنت موزاريلا مبشورة 200 جرام,12.95
2637,المراعي جبنة مثلثات 128 جرام 5 حبات,10.0
2638,كارفور خبز التوست طري 500 جرام,12.95
2639,اولكر لبنة بالأعشاب وزيت الزيتون 275 جرا...,10.75
2640,بيب صلصة طماطم 800 جرام,6.5
2641,رويال جيلاتين توت 85 جرام,2.75
2642,بندابيرج شراب زنجبيل 340 مل,49.95
2643,ليز بطاطس ماكس جبنة شيدر 200 جم,6.5
2644,العربي زيت نباتي  1.8 لتر حبتين,31.25
2645,لواكر ويفر بالفانيلا كيس 405 جرام,16.5
2646,بيبسي  250 مل,2.5
2647,أوشن سبراي كرانبوري ورمان 1 لتر,9.25
2648,هنا مياه 200 مل - 48 حبة,19.95
2649,جالاكسي شوكولاتة بالحليب 40 جرام 24 حبة,70.25
2650,العلالي حبوب ذرة كاملة 200 جرام,4.25
2651,وندرفل فستق بالملح والفلفل حبة كبيرة 115...,15.95
2652,تانج شراب أناناس 500 جرام,9.75
2653,ربيسكو سندويش كراكر محشو بالكريمة 30 جرا...,6.95
2654,علي كافي 3 في 1 قهوة سريعة التحضير كلاسي...,1.0
2655,رضوى قطع دجاج طازجة منوعة 900 جرام,15.95
2656,ايرثلي شويس كينوا وبروكلي 119 جرام,22.75
2657,هاينز مايونيز لايت 940 جرام,17.5
2658,غوارانا أنتركتيكا 350 مل,4.75
2659,بيتي كروكر خلطة كريمة خفق 140 جرام,9.5
2660,هناء رقائق شوفان كاملة  500 جم,8.95
2661,ريم بازيلا 400 جرام,2.5
2662,تمارا تمر خلاص القصيم مكنوز 500 جرام,14.95
2663,بران شعيرية مقلية 200 جرام,2.75
2664,راني عصير أناناس بالحبيبات 240 مل ×...,36.95
2665,بانزاني مكرونة كلاسيكية 500 جرام,5.0
2666,ليندت شوكولاتة داكنة 100 جرام,12.95
2667,موسي بيرة خوخ 330 مل - 6 حبة,28.95
2668,هرفي بوب كورن الدجاج 400 جرام,21.15
2669,لواكر ويفر بالشوكولاتة 38 جرام,3.0
2670,كنور شوربة كريمة الدجاج 54 جم - 24 حبة,3.95
2671,ريكو ويفر بحشوة الشوكولاته 21 جرام - 30 ...,1.0
2672,"أوريجنال شراب برتقال وجزر 1,4 لتر",4.25
2673,اس تي دالفور مربى المشمش 284 جرام,19.5
2674,المراعي حليب 500 مل,3.0
2675,تيفاني كاتشب طماطم 500 جرام 3 حبات,15.95
2676,المراعي سمن نقي 1.6 كيلو,75.5
2677,الكرامة معمول بالتمر 500 جرام,11.95
2678,بصل ابيض (للكيلو),4.95
2679,قودي خل التفاح 473 جرام,3.95
2680,بيوقلز سناك ذرة بالنكهة الأصلية 18 غ,1.25
2681,بج بابول فيلي فولي توت 11 جرام,1.95
2682,كارفور بازيلا خضراء 1 كيلو جرام,12.5
2683,مجدي ورق غار 30 جرام,8.75
2684,أبو قوس حليب مجفف 1.8 كيلو,54.95
2685,بروك بوند شاي أسود 100 كيس,13.95
2686,المراعي كريمة طبخ لايت 500 مل,15.95
2687,برينجلز بطاطس بالنكهة الأصلية 165 جرام,10.95
2688,بيتي كروكر خليط براوني شوكولاتة داكنة 50...,12.75
2689,بدر جبنة بيضاء قليلة الدسم مع حبة البركة...,29.95
2690,نسكافيه قهوة ريد ماغ اظرف 1.8 جرام &time...,21.95
2691,اولكر اصابع بسكويت بالشوكولاتة 50 جرام,2.95
2692,المراعي عصير جوافة مع لب 200 مل,1.05
2693,كارفور بسكويت بالشوكولاتة 160 جرام,8.5
2694,بايارا قرنفل كامل 100  جرام,16.95
2695,وندرفول فستق بالملح والفلفل 450 جرام,56.95
2696,الكبير فطائر الدجاج 280 جرام,15.95
2697,الصافي حليب كامل الدسم طويل الأجل 1 لتر ...,18.95
2698,الكسيح سكر بني 350 جرام,7.95
2699,المراعي جبنة كريمة بيضاء 500 جرام حبتين,27.25
2700,ماجي شعيرية مقلية سريعة التحضير 72 جم,6.25
2701,الخليج شابورة قمح كامل مع نخالة 300 جرام,7.0
2702,سن توب شراب التفاح 125 مل,0.5
2703,كارفور جبنة مبشورة للبيتزا 150 جرام,18.5
2704,دول فواكه استوائية مشكلة مجمدة 350جرام,22.95
2705,قودي سمن نباتي 1.36 كيلو,18.5
2706,الكبير بطاطس مقلية 2.5 كيلو جرام,22.5
2707,ريفليكتس دي فرانس جرامرانتيه زبدة مالحة ...,26.95
2708,الكرامة معمول بالتمر مغطى بالشوكولاته 40...,11.95
2709,ديرليا بسكويت ريتز للتغميس 184 جرام,27.95
2710,كارفور مربى البرتقال 370 غ,11.5
2711,ماركال أرز بني حبة قصيرة 1 كيلو,39.95
2712,ريجيليت حليب مجفف خالي الدسم 700 جرام,56.95
2713,جالكسي كيك الفانيلا 30 جرام 5 حبات,11.95
2714,هناء سمن نباتي بنكهة الزبدة 2 لتر,28.9
2715,صفا مياه مكه المكرمه 330 مل - 40 حبة,17.95
2716,تانج شراب مانجو 750 جرام,14.95
2717,البقرات الثلاث جبنة فيتا كامل الدسم 500 ...,14.95
2718,نابيسكو بلفيتا بسكويت كليجا بالهيل 62 جر...,18.5
2719,نحول كيك فانيلا صغير 336 جرام,7.5
2720,الرفاعي فستق محمص 180 جرام,26.95
2721,هاينز كاتشاب طماطم 910 جرام,16.25
2722,نيدو حليب مجفف كيس 2.25 جرام,55.75
2723,ماركال بذور سمسم كاملة عضوية 500 جرام,34.95
2724,شان مخلل الليمون 320 جرام,6.95
2725,كارفور قهوة عربية 250 غ,14.95
2726,اس تي دالفور مربى بالتوت الأزرق 284 جرام,19.5
2727,المراعي لبن كامل الدسم 2 لتر,8.0
2728,سيريلا فيليع سمك ابيض 1 كيلو,28.95
2729,نستله كونتري كورن فلكس رقائق الذرة 375 ج...,11.95
2730,نادك جبنة فيتا بيضاء 450 جرام,10.95
2731,زادي ثوم وزنجبيل مطحون طازج 450 جرام,12.95
2732,ساسو زيت زيتون 400 مل,24.95
2733,المراعي لبن بالفراولة 180 مل,1.0
2734,ليز بطاطس فورنو بالجبنة الاصلية 170 جم,6.5
2735,ليروي سمك سالمون فيليه 560 جرام,72.95
2736,المراعي زبدة غير مملحة 100 جرام,4.95
2737,رويال جيلاتين نكهة التوت 85 جرام ×...,29.5
2738,أبو بنت أرز ابيض حبة متوسطه 1 كيلوغرام,7.95
2739,فونتي خبز هوت دوغ 6 حبات - 360 جرام,4.5
2740,سن توب عصير التوت المشكل 250 مل,1.0
2741,كارفور شرائح الأناناس 340 جم,14.95
2742,أوشن سبراي عصير توت بري 150 جرام,12.75
2743,ديليشيو صلصة شواء بالعسل 532 مل,11.25
2744,ايسترن زيت جوز الهند 1 ل,25.95
2745,ويرنلي ميني شوكو بو 150 جرام,19.5
2746,سيشار خليط دقيق للمعجنات 1 كيلو,34.75
2747,تانيا مياه 200 مل - 48 حبة,17.5
2748,كارفور مكعبات جبنة للسلطة 300 جرام,22.5
2749,كارفور شراب مانجو سريع التحضير 500 جرام,5.95
2750,ناندوز صلصلة فلفل بيري متوسطة 250 مل,17.25
2751,امريكانا دجاج مفروم مبهر 400 جرام,7.5
2752,لوزين كب كيك بالشوكولاتة 30 جم - 2 حبة,1.05
2753,كارفور بريتني زبدة 250 جرام,24.95
2754,بيتي كروكر كوكيز بالشوكولاته و قطع الشوك...,14.5
2755,بوبنز كورن فليكس 750 جرام,17.95
2756,كريستال خليط زيت زيتون بكر ممتاز و زيت ك...,5.75
2757,فيلادلفيا جبنة قابلة للدهن 200 جرام,12.3
2758,ساسا باليود ملح نقي 40 كيلو,2.45
2759,ماكفيتيز بسكويت دايجستف لايت 400 جرام,12.5
2760,بطاطا - كيس وسط 1.9 الى 2.2 كيلو,4.95
2761,هرفي خبز بيتي بان - 12 حبة,4.2
2762,براعم نبتة الفاصوليا 300 جرام,14.95
2763,هاريبو الدببة الذهبية حلاوة جيلي 160 جرا...,8.95
2764,الربيع عصير توت مشكل 330 مل,2.0
2765,زين جوز 200 جرام,17.95
2766,لورباك زبدة غير مملحة 200 جرام,8.75
2767,ماركال رقائق الحبوب الخمسة 500 جرام,18.95
2768,ترولي حلاوة جيلي دب 100 جرام,5.0
2769,هولستن بيرة فراولة 330 مل,5.75
2770,فانتا حمضيات علبة 330 مل,2.5
2771,امريكانا جمبري كبير 400 جرام,42.75
2772,سنبلة بف باستري مربعات 400 جرام,6.95
2773,لواكر ويفر بكريمة البندق 175 جرام,12.95
2774,كارفور بطاطس مهروسة كلاسيك 125 جم ×...,9.95
2775,كارفور قهوة عربية عادية 250 غ,14.95
2776,هرفي خبز ساندويتش جامبو 3 حبات - 400 جرا...,3.0
2777,إن ون حمص حب 1 كجم,9.95
2778,نسكافيه قهوة ريد ماغ 200 جرام,30.95
2779,قودي فطر كامل 400 جم,9.5
2780,نجار كلاسيك بن صاف مطحون 200 جرام,15.95
2781,الكويت طحين ابيض 1 كجم,3.95
2782,نستله كت كات شنكي كارميل 52.5 جرام,2.95
2783,دعزاز سكر مكعبات سكر بالزعفران 500 جرام,11.5
2784,ماكاتي كروبوك بالخضار 230 جرام,5.0
2785,تيشوب بسكويت نخالة 260 جرام,9.95
2786,ريتر شوكولاته بالزبيب و البندق 100 جرام,9.75
2787,اليوم قطع دجاج متنوعة 1 كيلو,18.55
2788,نستله سمارتيز شوكولاتة 38 جرام,2.5
2789,ريتر سبورت شوكولاته بحشوة كريمة البندق 1...,9.75
2790,راني عصير برتقال بالحبيبات 240 مل ×...,36.95
2791,نادك حليب كامل الدسم طويل الأجل  1لتر- 1...,51.95
2792,بيبسي دايت 330 مل × 6,14.95
2793,فونتي سويس رول جامبو 360 جرام,6.5
2794,باجة حب ضيافة 160  جرام,6.5
2795,جيمس وايت جزر وتفاح عضوي 250 مل,7.5
2796,فونتي خبز ساندويتش صب بالسمسم جامبو 3 حب...,3.15
2797,رويال بطاطس نصف مقلية 2.5 كيلو جرام,16.95
2798,ندى دانية حليب طويل الأجل بالفراولة 200 ...,27.95
2799,المراعي كريمة طبخ 1 لتر,25.5
2800,بايارا حب الهال وسط 100  جرام,19.95
2801,زادي معجون الفلفل الأحمر طازج مع ليمون 4...,11.95
2802,فرشلي صلصلة المكرونة بطعم اللحم 24 اونص,12.5
2803,القصيم خلطة القهوة 500 جرام,23.95
2804,امريكانا فلافل بالخلطة الاصلية 500 جرام ...,7.5
2805,الصافي اكتيفيا لبن زبادي بالخوخ والحبوب ...,3.0
2806,بيتوتي زيت زيتون 500 مل,18.5
2807,ندى زبادي يوناني بالتوت والتوت الأسود 36...,6.95
2808,برونتو كورسان البرتقال والفانيلا 55 جرام...,5.0
2809,إسناد مسحوق الفلفل الأسود 200 جرام,15.25
2810,قودي زبده فول سوداني خشنة 340 جم,11.5
2811,المراعي جبنة شرائح قليلة الدسم 200 جرام,7.8
2812,راوخ عصير كرز 900 مل,16.35
2813,ياطب ماش اصفر 500 جرام,6.95
2814,الربيع شراب تفاح 250 مل,22.95
2815,فوستر كلارك نكهة الاناناس 28 مل - 12 حبة,2.75
2816,نيدو حليب بودرة 900 جرام,35.4
2817,البقرات الثلاث جبنة موزريلا مبشورة 500 ج...,18.75
2818,لانجنيز عسل نحل صافي 500 جم,37.95
2819,امريكانا بوب كورن 750 جرام,27.95
2820,مكاتي نودلز صيني 200 جم,5.5
2821,برتقال فالنسيا 2 كج,7.95
2822,كارفور صدور دجاج 4 شرائح 160 جم,19.95
2823,فوستر كلارك مستخلص المانجو 28 مل,2.75
2824,الكرامه بف باستري قطع 400 جرام,6.95
2825,الوها تونا بزيت الخضار 185  جرام,4.95
2826,هارفيست فواكه مشكلة 567 جم,6.95
2827,شيتوس بالجبنة أقواس 27 غ,1.0
2828,ليبتون شاي اكياس - 50 حبة × 2 جم,10.0
2829,تيشوب بسكويت شاي 8 حبة 75 جرام,7.25
2830,أنكور حليب بودره 400 جرام,17.95
2831,دو دجاج مجمد 800 جرام,12.5
2832,الكرامة معمول قمح بالتمر 500 جرام,11.95
2833,الكبير أصابع الدجاج والجبنة 250 جرام 10 ...,11.75
2834,لوزين خبز التوست أبيض 600 جرام,3.95
2835,برينجلز بطاطس بالكاتشب 165 جرام,10.95
2836,فرشلي مكرونة اصداف كبيرة 12 اونص,12.95
2837,حدائق كاليفورنيا فول مدمس مقشر خلطة مصري...,4.95
2838,سي آند اتش حلوى نكهة فواكه 200 جرام,11.5
2839,المراعي حليب منزوع الدسم طويل الأجل 1 لت...,4.0
2840,الوليمة ستايل أرز مزة بسمتي حبة طويلة 5 ...,32.75
2841,جالكسي جواهر شوكولاتة مشكلة 1.4 كج,107.25
2842,فلوريدا عصير برتقال بدون حب 300 مل,3.45
2843,الصافي لبنة تركية 180 جرام,5.5
2844,كارفور أصابع سرطان بحري 200 جرام,14.95
2845,جالكسي ريبل  25 جرام × 24,46.95
2846,تمارا معمول تمر باليانسون 200 جرام,12.75
2847,د اوتكير  بيتزا مارغريتا 400 جرام,22.5
2848,تويننغز شاي لايدي 25 كيس,19.5
2849,تمر صقعي علبة 500 جرام,19.95
2850,تمارا تمور متميزة مكنوز 1 كج,12.95
2851,اكسل شيبس ملح وخل 25 جرام,1.0
2852,ماركال طحين أبيض 1 كيلو,24.95
2853,بريميوم هارفيست أناناس مجفف 200 جرام,22.95
2854,بوك جبنة شيدر وموزاريلا مبشورة 200 جرام,10.0
2855,ديلما شاي أخضر بالنعناع المغربي - 20 حبة,10.0
2856,كي دي دي عصير عنب احمر 1 لتر- 4 حبة,26.5
2857,اولكر لبنة لايت 275 جرام,10.95
2858,المنى حلاوة طحينية سادة 1 كيلوغرام,27.5
2859,نادك عصير برتقال 200 مل,1.0
2860,توبليرون شوكولاتة بالحليب 35 جرام - 24 ح...,82.95
2861,الرفاعي مكسرات منوعة 500 جرام,35.75
2862,عافية زيت ذرة مع هدية 1.8 لتر,47.4
2863,فوستر كلارك جيلاتين ليمون 85 غ,2.0
2864,شرائح الخبز المحمص 400 جرام,3.5
2865,جوليان شوكلاته 65 جرام,10.95
2866,بالسين ويفر بالحليب 125 جرام,12.95
2867,ندى عصير برتقال 300 مل,2.0
2868,قودي شطه حاره 473 مل,5.0
2869,مازولا مايونيز بالثوم 340 مل,10.75
2870,كارفور شراب البرتقال 750 مل,14.95
2871,كارفور جبنة فانيلا طرية خالية من الدهون ...,22.5
2872,هورليكس مسحوق شراب الشعير 500 جرام,23.95
2873,سيبا كسكوس المغربي ناعم 500 جرام,10.95
2874,كيري قالب جبنة 1 كيلو,37.5
2875,فوستر كلارك نشا الذرة 400 غ,7.5
2876,دانيا عصير عنب أحمر 1 لتر,94.95
2877,قودي معكرونة خواتم صغيرة 500 جم,3.95
2878,الكبير روبيان مغلف بالخبز 250 جرام,14.5
2879,الرفاعي قلوبات و مكسرات مشكلة 500 جرام,69.95
2880,اندوفود صلصة حارة سومطرا 340 مل,6.95
2881,ام اند امز مينيز شوكولاته انابيب 30.6 جر...,73.95
2882,كيندر شوكولاته 23.5 جرام,1.75
2883,ياطب فلفل أسود حب 200 جرام,17.25
2884,اسناد مسحوق الكاري 200 جرام,12.5
2885,مجدي كمون مطحون 90 جرام,5.0
2886,بون ماما مربى البرتقال 370 جم,17.95
2887,الكبير فيليه السمك الشهي 390 جرام,29.95
2888,العلالي فطر كامل 200 جرام,5.0
2889,نوتيلا شوكولاتة قابلة للدهن 200 جرام,10.0
2890,غندور توفي لك 36 جرام × 12 حبة,12.5
2891,كارفور كراميل كاسترد 100 جرام 4 حبات,8.95
2892,بوك جبنه شيدر قابله للدهن 500 جرام,28.75
2893,العلالي دقيق الذرة 200جرام,2.95
2894,ميرندا برتقال علبة 150 مل,1.8
2895,زينا هيل علبة خضراء 500 جرام,50.25
2896,كارفور جبن كومت 250 جرام,38.5
2897,كارفور بطاطس الحرف الأبجدية 600 جرام,9.95
2898,ليبيز حبوب ذرة كاملة 433 جرام,6.5
2899,سن كويك شراب البرتقال و الخوخ 840 مل,15.5
2900,قودي تونا بزيت الزيتون 160 جرام,7.25
2901,بالسين بسكويت بالزبدة 100 جرام,4.25
2902,رضوى دجاج طازج كيس 1 كيلو,15.95
2903,فريشكو طماطم كاملة مقشرة 400 جم,2.5
2904,كارفور زبدة مملحة 250 جرام,24.95
2905,فريشلي شيرة البانكيك الخفيفة 680 جرام,12.5
2906,جرانا مورافيا جبنة بارميزان (للكيلو),84.95
2907,كارفور جبن الكممبير 250 جرام,16.95
2908,الشفاء عسل اكاسيا 500جرام,60.95
2909,نعناع حائل عضوي - صحن 100 جرام,4.95
2910,كارفور خبز رول قمح كامل 225 جرام,7.5
2911,امريكانا بتر كويكز علبة ازرق 908 جرام,39.95
2912,ريو ماري تونا بزيت الزيتون 160 جرام حبتي...,26.5
2913,زهرة طازجة (للكيلو),4.5
2914,فريكو جبنة شرائح 150 جرام,11.95
2915,الكبير قطع دجاج تندوري 270 جرام,9.25
2916,ماكين بطاطس تقليدي 750 جرام,12.95
2917,امريكانا برجر غنم 24 قطع 1.34 كيلو,42.95
2918,شيتوس بالجبنة أعواد 30 غ,1.0
2919,فوستر كلارك فانيلا 15 غ,3.95
2920,نستله حليب مكثف محلى 90 جرام,3.55
2921,قودي اناناس قطع 567 جم,6.25
2922,الكبير فيليه الدجاج مغلف بالخبز 1 كج,29.75
2923,كادبري شوكولاتة بالبندق الكامل 90 جرام,6.95
2924,ليبتون شاي أخضر 100 كيس,21.25
2925,لواكر ويفر بالحليب والحبوب 25 جرام,2.75
2926,نادك لبن كامل الدسم 360 مل,2.0
2927,كوبوليفا زيتون اخضر شرائح حار 114 جرام,10.0
2928,فوليس شرائح ديك رومي سلامي 150 جرام,17.95
2929,بورجات جومي حلاوة 100 جرام × 3,4.5
2930,ريم سردين بزيت نباتي 125 جرام,2.95
2931,لو بي دور ويفر بالتوت 170 جرام,16.5
2932,داري رمان مجمد 1 كيلو جرام,14.95
2933,وندرفول فستق محمص ومملح 450 جرام,56.95
2934,كارفور بسكويت بالشوكولاتة 225 جرام,12.5
2935,جرينز جيلي فواكه مشكلة 80 جم × 12,21.95
2936,اورينت جاردن بيكنج صودا 8 اونص,7.95
2937,ستاربكس فرابتشينو بالكراميل 250 مل,12.95
2938,"شاي احمد بابونج مع عشبة الليمون 1,5 جرام...",11.95
2939,المراعي لبن عيران 180 مل,1.0
2940,جوديفا شوكولاته بالكراميل علبة 119 جرام,23.75
2941,نادك عصير برتقال 125 مل,8.95
2942,كيندر شوكولاته 50 جرام,2.75
2943,التاج الذهبي قشطة سادة 274 جرام,6.95
2944,كارفور بايو بيض حجم متوسط 6 قطع,23.5
2945,فوستر كلاركس نكهة فانيلا 15 غ × 12,45.75
2946,سويتز عجينة سمبوسة ميني 500 جرام,9.5
2947,واتيز بازيلا خضراء 450 جرام,10.0
2948,صن رينج حلقات بطعم الجبنة 16 جرام,1.0
2949,العلالي مربى فواكه طبيعيه مشكله 800 جرام,14.95
2950,العلالي خليط كيك ماربل 524 جرام,10.0
2951,كوكاكولا لايت قارورة 250 مل,2.5
2952,بيبسي 250 مل - 24 حبة,57.95
2953,إن ون زبيب 500 جرام,11.95
2954,انلين حليب بودرة قليل الدسم 900  جرام,55.95
2955,الوطنية دجاج مجمد 10 حبات 700 جرام,86.85
2956,منشي لكزس بسكويت بالجبنة 150 جرام,7.75
2957,فرشلي ذرة حب 425 جم,3.95
2958,الشفاء عسل طبيعي 250جرام,19.0
2959,ماكفيتيز بسكويت دايجستف بالشوكولاتة والك...,10.0
2960,سمان طازج,14.9
2961,العلالي مكرونة إيطالية  450 جرام,3.95
2962,الجميل قمر الدين مصفى 400 جرام,4.95
2963,موسي بيرة فراولة 330 مل - 6 حبة,28.95
2964,فوم طحين أبيض 1 كغ,1.95
2965,كي دي دي قشطه 125 مل,2.95
2966,شوبا شوبز سوربرايز 14 جرام,3.95
2967,اسناد بهارات عربية 200 جرام,15.5
2968,العلالي مكرونة خواتم 450 جرام,3.95
2969,ناديك حليب كامل الدسم طويل الأجل  200 مل...,24.5
2970,أولكر أعواد كراكر مالح 30 جرام 24 حبة,18.95
2971,فريشلي كاتشب الطماطم عبوة ضاغطة 1.02 كيل...,12.95
2972,فيتا فرانك الدجاج 340 جرام,5.0
2973,اولكر لبنة 180 جرام,6.15
2974,المراعي جبنة قابلة للدهن 900 جرام,22.25
2975,بنجابي الشعلان أرز بسمتي أبيض عنبر 10  ك...,64.5
2976,كالبي شيبس الجمبري الحار 70 جرام,6.75
2977,بورقات حلاوة جيلي كولا 175 جرام,7.75
2978,كوبوليفا زيتون اخضر شرائح 936 جرام,17.95
2979,البطل فشار بالجبنة 23 جرام × 11 كي...,10.75
2980,القزي بذور دوار الشمس 200 جرام,8.75
2981,الصافي لبن عيران كامل الدسم 360 مل,2.1
2982,بيونا مكرونة سباغيتي قمح كامل 500 جرام,15.75
2983,روفليه دو فرانس مربى تين 325 جرام,18.95
2984,تانج شراب مانجو 500 جرام,9.75
2985,دعزاز سكر بني اشكال قلوب 500 جرام,27.5
2986,أرلا حليب عضوي كامل الدسم طويل الأجل 200...,23.5
2987,لوزين كب كيك بالفانيلا 30 جم - 2 حبة,1.05
2988,تيسير شراب مركز بالفراوله 600 مل,21.5
2989,لحم بقر طازج محلي مفروم قليل الدسم (للكي...,45.9
2990,ندى دانة عصير برتقال 200 مل 18 قطعة,17.5
2991,نور زيت دوارالشمس 1.8 لتر,20.75
2992,مجدي كمون حب 90 جرام,4.75
2993,فرشلي تتبيلة سلطة ثاوزند ايلاند 227 جرام,7.95
2994,جالكسي شوكولاتة كريسبي بالأرز المقرمش 36...,3.25
2995,سفن دايز كرواسان بحشوة الشوكولاتة 65 جرا...,1.05
2996,راني عصير تفاح 250 مل,1.0
2997,لواكر بسكويت بالشوكولاتة وجوز الهند 100 ...,13.95
2998,قودي خل أبيض 473 مل,1.9
2999,المراعي جبنة شيدر قليلة الدسم 113 جرام,5.75
3000,أبو بنت أرز انتاج الولايات المتحدة 5 كيل...,33.75
3001,كيك انجليزي 400 جرام × 2,14.0
3002,قودي زبدة الفول السوداني الخشنة 510 جم,13.25
3003,كيري جبنة مربعات 120 جرام,4.5
3004,فرشلي زبدة فول السوداني ناعمه 510 جرام,14.95
3005,صنوايت أرز كالروز 5  كيلوجرام,30.75
3006,بسيت مكسرات مشكلة 150 جرام,10.75
3007,لونا حليب مجفف كامل الدسم 2.25 كج,59.95
3008,برتقال ابو صرة  (للكيلو),3.95
3009,ياطب عدس احمر مجروش 500 جرام,7.75
3010,فريشلي عصير ليمون 946 مل,10.0
3011,ديمه حلاوة مصاص 10 جرام 100 حبة,11.75
3012,إن ون لوز عادي 500 جرام,38.5
3013,هاويك بسكويت بالخضار 110 جرام,5.0
3014,أمريكانا شابورة طازجة دقيق القمح الأسمر ...,6.95
3015,الأجندة فستق مقشور 200 غ,28.5
3016,كوبوليفا زيتون اخضر شرائح معلب 510 جرام,17.5
3017,ديفيس جيلاتين سادة 50 غ,15.5
3018,لوزين فطيرة تفاح 70 جم,1.05
3019,"نستله بيور لايف مياه 1,5 لتر 12 حبة",14.95
3020,لانجنيز عسل الغابة السوداء 500 جم,72.5
3021,ريغليز اكستراعلكة بالفراولة 84 جرام,10.25
3022,لونا حمص 580 جم,4.25
3023,هرشيز شراب بالكراميل 623 جم,16.95
3024,روفليه دو فرانس كريمة الكستناء 325 جرام,19.95
3025,فرسانا جبنة شيدر مبشورة 1 كيلو,33.75
3026,مولر زبادي وحبيبات الشوكلاتة الحليب 135 ...,6.95
3027,نادك عصير رمان 200 مل,1.0
3028,كارفور بايو مربى التوت 360 جرام,16.5
3029,الصافي دانيت بالفانيلا 75  جرام,1.05
3030,أوشن سبراي عصير توت بري وتوت 150 جرام,16.95
3031,تروبيكانا فروتز ليمون و نعناع 300 مل - 6...,18.25
3032,كارفور جبنة سادة قابلة للدهن 150 جرام,9.5
3033,داري دجاج مجمد 10 حبات 1 كيلو,131.5
3034,لونا فاصوليا حمراء 400 جم,3.75
3035,نسكويك مشروب الشوكولاتة 14.3 جرام - 32 ح...,31.95
3036,ليبيز كاتشب عبوة ضاغطة 760 جرام,12.5
3037,كارفور شوكولاتة بالبندق 150 جرام,12.5
3038,علي كافيه 3 في 1 قهوة تحميص فرنسي 25 جرا...,20.95
3039,الصافي اكتيفيا جو زبادي المانجا والخوخ 2...,3.0
3040,امريكانا بتر كوكيز ازرق 44 جرام 12 حبة,12.25
3041,الربيع قهوة كابتشينو 330 مل,2.1
3042,أوفالتاين مشروب الشعير و الشوكولاتة 400 ...,19.95
3043,ساديا نقانق دجاج حارة بالتوابل 340 جرام,5.95
